#Time	x(km)		y(km)		z(km)		alt(km)	    relVel		dwnrng(km)	 Q(kPa)	   Fuel(tons) dV_tot	  dV_grav	  dv_drag		 throttle	accel (g's)	      aoa
124.02	-2692.533	-4544.918	 3633.485	  33.433	 891.663	12.525	     0.000	   130.529	  2088.239	     0.000	     0.000	     1.000	     2.587	     0.016	    57.854	    57.870
125.02	-2693.092	-4545.622	 3633.533	  34.193	 908.952	13.003	     0.000	   128.414	  2113.687	     0.000	     0.000	     1.000	     2.608	     0.115	    57.528	    57.643
126.02	-2693.662	-4546.338	 3633.576	  34.966	 926.487	13.495	     0.000	   126.299	  2139.350	     0.000	     0.000	     1.000	     2.630	     0.065	    57.207	    57.271
127.02	-2694.245	-4547.069	 3633.615	  35.750	 944.271	14.001	     0.000	   124.184	  2165.230	     0.000	     0.000	     1.000	     2.653	     0.128	    56.888	    57.017
128.02	-2694.840	-4547.812	 3633.650	  36.547	 962.309	14.521	     0.000	   122.069	  2191.332	     0.000	     0.000	     1.000	     2.676	     0.064	    56.574	    56.637
129.02	-2695.448	-4548.569	 3633.680	  37.356	 980.603	15.055	     0.000	   119.954	  2217.660	     0.000	     0.000	     1.000	     2.699	     0.126	    56.263	    56.388
130.02	-2696.068	-4549.339	 3633.705	  38.177	 999.157	15.604	     0.000	   117.839	  2244.217	     0.000	     0.000	     1.000	     2.722	     0.062	    55.955	    56.017
131.02	-2696.699	-4550.125	 3633.726	  39.011	1017.646	16.167	     0.000	   115.725	  2271.008	     0.000	     0.000	     1.000	     2.747	    14.937	    55.713	    57.827
132.02	-2697.338	-4550.927	 3633.742	  39.858	1034.853	16.742	     0.000	   113.610	  2298.036	     0.000	     0.000	     1.000	     2.771	    23.502	    55.586	    56.000
133.02	-2697.980	-4551.749	 3633.755	  40.717	1051.970	17.329	     0.000	   111.495	  2325.307	     0.000	     0.000	     1.000	     2.796	    23.011	    55.478	    56.006
134.02	-2698.626	-4552.590	 3633.764	  41.590	1069.417	17.926	     0.000	   109.380	  2352.823	     0.000	     0.000	     1.000	     2.821	    22.533	    55.368	    56.012
135.02	-2699.274	-4553.451	 3633.769	  42.477	1087.195	18.535	     0.000	   107.265	  2380.590	     0.000	     0.000	     1.000	     2.847	    22.070	    55.257	    56.018
